OrderID,Date,City,Category,Price,Quantity,CustomerAge,PaymentMethod,Rating,TotalAmount,Month,MonthNum,Weekday,AgeGroup,RevenueSegment
2085,2024-01-07,Kathmandu,Books,2451.93,1,34,Cash on Delivery,4.5,2451.93,January,1,Sunday,25-34,Standard
2086,2024-12-28,Lalitpur,Beauty,654.05,3,16,Cash on Delivery,2.8,1962.1499999999999,December,12,Saturday,16-24,Budget
2087,2024-04-02,Lalitpur,Clothing,3171.68,2,34,Cash on Delivery,4.0,6343.36,April,4,Tuesday,25-34,Premium
2088,2024-09-16,Biratnagar,Home & Kitchen,7690.99,1,16,Khalti,3.8,7690.99,September,9,Monday,16-24,Premium
2089,2024-07-13,Chitwan,Books,689.18,1,22,Cash on Delivery,3.1,689.18,July,7,Saturday,16-24,Budget
2090,2024-03-23,Kathmandu,Electronics,6038.72,1,26,Cash on Delivery,4.3,6038.72,March,3,Saturday,25-34,Premium
2091,2024-07-29,Kathmandu,Electronics,16559.8675,1,35,Cash on Delivery,5.0,16559.8675,July,7,Monday,35-44,Enterprise
2092,2024-01-09,Pokhara,Beauty,2308.51,1,44,eSewa,4.1,2308.51,January,1,Tuesday,35-44,Standard
2093,2024-04-14,Pokhara,Home & Kitchen,7725.61,1,26,eSewa,3.3,7725.61,April,4,Sunday,25-34,Premium
2094,2024-03-12,Chitwan,Beauty,3974.71,1,30,Khalti,4.1,3974.71,March,3,Tuesday,25-34,Standard
2095,2024-09-15,Biratnagar,Beauty,3985.25,1,30,eSewa,3.9,3985.25,September,9,Sunday,25-34,Standard
2096,2024-09-02,Lalitpur,Home & Kitchen,4486.47,1,16,Cash on Delivery,3.5,4486.47,September,9,Monday,16-24,Standard
2097,2024-04-20,Pokhara,Groceries,2372.9,1,30,Khalti,2.6,2372.9,April,4,Saturday,25-34,Standard
2098,2024-10-19,Chitwan,Electronics,16559.8675,1,16,Cash on Delivery,5.0,16559.8675,October,10,Saturday,16-24,Enterprise
2099,2024-03-18,Kathmandu,Home & Kitchen,6661.17,1,21,Cash on Delivery,1.9,6661.17,March,3,Monday,16-24,Premium
2100,2024-02-04,Chitwan,Clothing,1200.88,2,29,eSewa,4.1,2401.76,February,2,Sunday,25-34,Standard
2101,2024-11-17,Kathmandu,Clothing,1111.7,1,29,eSewa,3.1,1111.7,November,11,Sunday,25-34,Budget
2102,2024-01-20,Chitwan,Electronics,16559.8675,1,44,Khalti,3.4,16559.8675,January,1,Saturday,35-44,Enterprise
2103,2024-10-16,Pokhara,Books,443.43,1,19,eSewa,2.2,443.43,October,10,Wednesday,16-24,Budget
2104,2024-08-01,Bhaktapur,Books,1104.34,1,20,Khalti,4.6,1104.34,August,8,Thursday,16-24,Budget
2105,2024-04-26,Bhaktapur,Home & Kitchen,4910.87,1,40,Cash on Delivery,4.9,4910.87,April,4,Friday,35-44,Standard
2106,2024-04-30,Lalitpur,Books,2624.04,2,35,Khalti,3.2,5248.08,April,4,Tuesday,35-44,Premium
2107,2024-10-02,Pokhara,Groceries,1884.0,1,29,eSewa,4.3,1884.0,October,10,Wednesday,25-34,Budget
2108,2024-01-23,Kathmandu,Beauty,2485.79,1,36,eSewa,3.4,2485.79,January,1,Tuesday,35-44,Standard
2109,2024-03-07,Chitwan,Electronics,11099.09,1,39,eSewa,4.8,11099.09,March,3,Thursday,35-44,Enterprise
2110,2024-03-07,Kathmandu,Electronics,12480.4,4,20,Khalti,3.6,49921.6,March,3,Thursday,16-24,Enterprise
2111,2024-08-22,Biratnagar,Books,2079.83,1,26,Khalti,4.3,2079.83,August,8,Thursday,25-34,Standard
2112,2024-02-28,Lalitpur,Electronics,16559.8675,2,35,eSewa,4.0,33119.735,February,2,Wednesday,35-44,Enterprise
2113,2024-09-26,Kathmandu,Clothing,999.78,1,39,Khalti,3.1,999.78,September,9,Thursday,35-44,Budget
2114,2024-08-14,Lalitpur,Beauty,733.07,1,33,Khalti,3.5,733.07,August,8,Wednesday,25-34,Budget
2115,2024-02-27,Pokhara,Clothing,2751.5,1,22,Khalti,4.8,2751.5,February,2,Tuesday,16-24,Standard
2116,2024-01-20,Pokhara,Clothing,2984.72,2,27,Khalti,3.8,5969.44,January,1,Saturday,25-34,Premium
2117,2024-02-02,Bhaktapur,Groceries,187.65,1,16,Khalti,5.0,187.65,February,2,Friday,16-24,Budget
2118,2024-03-10,Kathmandu,Groceries,668.35,1,39,eSewa,3.0,668.35,March,3,Sunday,35-44,Budget
2119,2024-11-27,Lalitpur,Books,2557.41,1,18,eSewa,5.0,2557.41,November,11,Wednesday,16-24,Standard
2120,2024-05-20,Biratnagar,Books,2393.34,1,34,eSewa,3.8,2393.34,May,5,Monday,25-34,Standard
2121,2024-09-10,Pokhara,Clothing,1334.35,1,25,Cash on Delivery,4.1,1334.35,September,9,Tuesday,25-34,Budget
2122,2024-01-19,Lalitpur,Home & Kitchen,7058.87,5,29,eSewa,3.3,35294.35,January,1,Friday,25-34,Enterprise
2123,2024-02-15,Bhaktapur,Clothing,4374.54,1,25,Khalti,4.5,4374.54,February,2,Thursday,25-34,Standard
2124,2024-11-28,Kathmandu,Beauty,1595.88,3,19,Cash on Delivery,4.3,4787.64,November,11,Thursday,16-24,Standard
2125,2024-12-10,Kathmandu,Beauty,3324.43,3,38,eSewa,3.6,9973.289999999999,December,12,Tuesday,35-44,Premium
2126,2024-09-16,Kathmandu,Books,370.55,1,36,Bank Transfer,3.7,370.55,September,9,Monday,35-44,Budget
2127,2024-12-26,Kathmandu,Home & Kitchen,937.75,1,30,eSewa,4.1,937.75,December,12,Thursday,25-34,Budget
2128,2024-03-24,Pokhara,Clothing,4606.63,2,39,Cash on Delivery,4.2,9213.26,March,3,Sunday,35-44,Premium
2129,2024-09-14,Kathmandu,Home & Kitchen,8662.94,5,43,eSewa,4.6,43314.700000000004,September,9,Saturday,35-44,Enterprise
2130,2024-09-28,Pokhara,Electronics,4696.66,1,39,Khalti,4.3,4696.66,September,9,Saturday,35-44,Standard
2131,2024-08-13,Kathmandu,Groceries,1044.93,1,25,Cash on Delivery,3.8,1044.93,August,8,Tuesday,25-34,Budget
2132,2024-08-23,Pokhara,Beauty,2840.37,1,39,Bank Transfer,3.9,2840.37,August,8,Friday,35-44,Standard
2133,2024-12-16,Chitwan,Beauty,3496.56,2,16,Khalti,4.5,6993.12,December,12,Monday,16-24,Premium
2134,2024-03-08,Kathmandu,Clothing,3041.69,1,17,eSewa,4.3,3041.69,March,3,Friday,16-24,Standard
2135,2024-07-19,Lalitpur,Books,940.87,1,31,eSewa,5.0,940.87,July,7,Friday,25-34,Budget
2136,2024-08-08,Lalitpur,Books,386.9,1,16,eSewa,3.6,386.9,August,8,Thursday,16-24,Budget
2137,2024-05-14,Pokhara,Home & Kitchen,5468.19,2,37,Cash on Delivery,3.5,10936.38,May,5,Tuesday,35-44,Enterprise
2138,2024-03-18,Biratnagar,Clothing,2990.42,1,31,Khalti,5.0,2990.42,March,3,Monday,25-34,Standard
2139,2024-12-08,Lalitpur,Beauty,1053.75,1,25,Khalti,5.0,1053.75,December,12,Sunday,25-34,Budget
2140,2024-04-30,Biratnagar,Beauty,452.54,1,42,Khalti,5.0,452.54,April,4,Tuesday,35-44,Budget
2141,2024-04-11,Chitwan,Electronics,16559.8675,1,48,Bank Transfer,3.7,16559.8675,April,4,Thursday,45-54,Enterprise
2142,2024-12-18,Lalitpur,Books,407.89,1,39,Cash on Delivery,3.2,407.89,December,12,Wednesday,35-44,Budget
2143,2024-02-11,Biratnagar,Home & Kitchen,7686.89,1,42,Khalti,4.1,7686.89,February,2,Sunday,35-44,Premium
2144,2024-09-02,Lalitpur,Beauty,453.55,1,30,Khalti,3.8,453.55,September,9,Monday,25-34,Budget
2145,2024-01-10,Chitwan,Books,2569.13,2,28,eSewa,3.2,5138.26,January,1,Wednesday,25-34,Premium
2146,2024-12-15,Pokhara,Home & Kitchen,10225.94,1,23,Cash on Delivery,3.8,10225.94,December,12,Sunday,16-24,Enterprise
2147,2024-03-02,Kathmandu,Electronics,16559.8675,3,35,Cash on Delivery,4.2,49679.6025,March,3,Saturday,35-44,Enterprise
2148,2024-11-21,Kathmandu,Home & Kitchen,11265.35,1,25,eSewa,4.1,11265.35,November,11,Thursday,25-34,Enterprise
2149,2024-12-07,Lalitpur,Clothing,1698.05,1,34,Khalti,4.7,1698.05,December,12,Saturday,25-34,Budget
2150,2024-04-05,Biratnagar,Electronics,14259.0,1,26,Cash on Delivery,5.0,14259.0,April,4,Friday,25-34,Enterprise
2151,2024-12-17,Kathmandu,Electronics,16559.8675,4,26,eSewa,4.0,66239.47,December,12,Tuesday,25-34,Enterprise
2152,2024-04-25,Kathmandu,Clothing,3659.74,1,40,Cash on Delivery,2.6,3659.74,April,4,Thursday,35-44,Standard
2153,2024-01-02,Chitwan,Groceries,399.37,1,27,Khalti,5.0,399.37,January,1,Tuesday,25-34,Budget
2154,2024-04-12,Kathmandu,Home & Kitchen,14194.84,1,31,Khalti,3.7,14194.84,April,4,Friday,25-34,Enterprise
2155,2024-04-17,Kathmandu,Home & Kitchen,14801.08,3,17,Cash on Delivery,2.6,44403.24,April,4,Wednesday,16-24,Enterprise
2156,2024-12-11,Bhaktapur,Electronics,16559.8675,2,31,eSewa,5.0,33119.735,December,12,Wednesday,25-34,Enterprise
2157,2024-07-01,Kathmandu,Books,1842.85,2,51,Khalti,3.8,3685.7,July,7,Monday,45-54,Standard
2158,2024-01-21,Bhaktapur,Clothing,3181.77,1,16,Khalti,3.2,3181.77,January,1,Sunday,16-24,Standard
2159,2024-08-23,Lalitpur,Beauty,3386.3,2,34,eSewa,4.1,6772.6,August,8,Friday,25-34,Premium
2160,2024-10-31,Kathmandu,Beauty,3750.79,1,21,Bank Transfer,4.2,3750.79,October,10,Thursday,16-24,Standard
2161,2024-04-02,Kathmandu,Books,1231.97,4,16,eSewa,4.5,4927.88,April,4,Tuesday,16-24,Standard
2162,2024-01-28,Bhaktapur,Home & Kitchen,4646.91,2,42,Khalti,4.1,9293.82,January,1,Sunday,35-44,Premium
2163,2024-01-03,Pokhara,Groceries,2343.16,1,21,Cash on Delivery,3.9,2343.16,January,1,Wednesday,16-24,Standard
2164,2024-01-13,Kathmandu,Clothing,2567.67,5,36,Bank Transfer,5.0,12838.35,January,1,Saturday,35-44,Enterprise
2165,2024-05-10,Pokhara,Home & Kitchen,9309.97,1,34,Bank Transfer,3.4,9309.97,May,5,Friday,25-34,Premium
2166,2024-12-20,Lalitpur,Groceries,1499.24,3,16,Khalti,4.8,4497.72,December,12,Friday,16-24,Standard
2167,2024-07-08,Lalitpur,Books,2570.35,1,16,Cash on Delivery,3.5,2570.35,July,7,Monday,16-24,Standard
2168,2024-03-10,Pokhara,Groceries,2325.68,1,25,eSewa,3.8,2325.68,March,3,Sunday,25-34,Standard
2169,2024-04-16,Kathmandu,Home & Kitchen,13976.67,1,16,eSewa,5.0,13976.67,April,4,Tuesday,16-24,Enterprise
2170,2024-02-04,Pokhara,Home & Kitchen,5553.24,1,26,Khalti,3.7,5553.24,February,2,Sunday,25-34,Premium
2171,2024-12-12,Kathmandu,Beauty,1965.98,1,18,eSewa,4.7,1965.98,December,12,Thursday,16-24,Budget
2172,2024-03-23,Chitwan,Books,1116.22,1,22,Cash on Delivery,3.4,1116.22,March,3,Saturday,16-24,Budget
2173,2024-05-07,Biratnagar,Groceries,1749.74,1,34,eSewa,4.2,1749.74,May,5,Tuesday,25-34,Budget
2174,2024-01-16,Pokhara,Clothing,1893.94,1,21,eSewa,5.0,1893.94,January,1,Tuesday,16-24,Budget
2175,2024-12-14,Pokhara,Electronics,3863.69,1,33,Bank Transfer,4.5,3863.69,December,12,Saturday,25-34,Standard
2176,2024-02-13,Pokhara,Electronics,16559.8675,1,41,Bank Transfer,4.5,16559.8675,February,2,Tuesday,35-44,Enterprise
2177,2024-03-09,Biratnagar,Clothing,3081.44,1,27,Khalti,3.7,3081.44,March,3,Saturday,25-34,Standard
2178,2024-07-08,Kathmandu,Groceries,917.57,1,37,eSewa,3.4,917.57,July,7,Monday,35-44,Budget
2179,2024-04-05,Bhaktapur,Groceries,744.88,1,37,eSewa,2.4,744.88,April,4,Friday,35-44,Budget
2180,2024-11-03,Kathmandu,Electronics,16559.8675,1,32,Khalti,4.8,16559.8675,November,11,Sunday,25-34,Enterprise
2181,2024-04-24,Kathmandu,Groceries,278.4,4,39,Cash on Delivery,3.7,1113.6,April,4,Wednesday,35-44,Budget
2182,2024-07-03,Pokhara,Electronics,16559.8675,2,22,Khalti,4.5,33119.735,July,7,Wednesday,16-24,Enterprise
2183,2024-03-29,Pokhara,Books,1490.71,1,17,Khalti,3.6,1490.71,March,3,Friday,16-24,Budget
2184,2024-02-20,Kathmandu,Electronics,16559.8675,1,37,eSewa,3.8,16559.8675,February,2,Tuesday,35-44,Enterprise
2185,2024-07-05,Kathmandu,Home & Kitchen,10816.15,1,33,Khalti,4.8,10816.15,July,7,Friday,25-34,Enterprise
2186,2024-01-24,Kathmandu,Groceries,1412.03,2,59,Cash on Delivery,4.5,2824.06,January,1,Wednesday,55-70,Standard
2187,2024-06-16,Biratnagar,Clothing,3116.15,2,55,Cash on Delivery,3.9,6232.3,June,6,Sunday,55-70,Premium
2188,2024-02-18,Kathmandu,Groceries,2203.15,1,25,Cash on Delivery,4.2,2203.15,February,2,Sunday,25-34,Standard
2189,2024-07-31,Chitwan,Groceries,1695.52,1,23,eSewa,5.0,1695.52,July,7,Wednesday,16-24,Budget
2190,2024-05-30,Kathmandu,Groceries,1395.08,1,19,Khalti,4.9,1395.08,May,5,Thursday,16-24,Budget
2191,2024-12-15,Kathmandu,Electronics,16559.8675,1,17,Khalti,4.2,16559.8675,December,12,Sunday,16-24,Enterprise
2192,2024-02-18,Kathmandu,Electronics,16559.8675,1,30,Khalti,4.1,16559.8675,February,2,Sunday,25-34,Enterprise
2193,2024-05-12,Kathmandu,Books,1677.35,1,16,Bank Transfer,5.0,1677.35,May,5,Sunday,16-24,Budget
2194,2024-06-04,Lalitpur,Electronics,16559.8675,1,29,Bank Transfer,4.0,16559.8675,June,6,Tuesday,25-34,Enterprise
2195,2024-07-27,Kathmandu,Groceries,1782.74,1,45,eSewa,4.6,1782.74,July,7,Saturday,45-54,Budget
2196,2024-07-09,Kathmandu,Books,2202.66,1,25,eSewa,2.2,2202.66,July,7,Tuesday,25-34,Standard
2197,2024-01-14,Kathmandu,Electronics,16559.8675,1,49,eSewa,3.4,16559.8675,January,1,Sunday,45-54,Enterprise
2198,2024-09-22,Pokhara,Groceries,951.99,1,33,eSewa,4.8,951.99,September,9,Sunday,25-34,Budget
2199,2024-05-11,Pokhara,Clothing,3478.06,1,16,Khalti,4.3,3478.06,May,5,Saturday,16-24,Standard
